"","ASS.1","ASS.2","BET.1","BET.2","ASPL.1","ASPL.2","CC.1","CC.2","DEG.1","DEG.2","MIN.1","MIN.2","MAX.1","MAX.2","SD.1","SD.2","MT3.1","MT3.2","MT4.1","MT4.2","CLASS"
"569",0.127508565834557,0,37.3589743589744,0,2.96626180836707,38.9487179487179,0.0945945945945946,0,3.53846153846154,0.102564102564103,3,1,14,24,2.08813885712605,0.446911730061918,208,0,787,0,"i_gpII"
"570",0.115181688663442,0.428571428571429,33.8918918918919,0.027027027027027,2.88288288288288,36.8393393393393,0.109090909090909,0,3.83783783783784,0.432432432432432,37,2,14,5,2.79397679058118,1.34454743605713,204,1,787,0,"i_gpII"
"571",0.118387909319899,0,59.7674418604651,0,3.84606866002215,43,0.087719298245614,0,2.93023255813953,0.0930232558139535,3,1,29,29,1.94441016686551,0.609994281330419,161,0,569,0,"i_gpII"
"572",0.00549440030630845,-1,42.1428571428571,0.0714285714285714,3.05574912891986,41.7177700348432,0.0989010989010989,0,3.71428571428571,0.285714285714286,41,1,3,3,2.26624987628067,1.04264472086003,255,3,1069,1,"i_gpII"
"573",0.0765154024511427,0,41.1627906976744,0,2.96013289036545,42.8604651162791,0.103448275862069,0,3.81395348837209,0.27906976744186,2,1,3,13,2.10730943276117,0.701209207126852,270,0,1189,0,"i_gpII"
"574",-0.072575375711752,0,56.8888888888889,0,3.58585858585859,0,0.0342857142857143,0,2.97777777777778,0,1,0,20,0,1.64439666870266,0,171,0,546,0,"i_gpII"
"575",-0.0996409769291449,0,41.5714285714286,0,3.02787456445993,41.7619047619048,0.0495867768595041,0,3.52380952380952,0.476190476190476,1,1,12,7,2.42183255788745,0.862161074818085,234,0,1011,0,"i_gpII"
"576",-0.209725242142716,0,49.0666666666667,0,3.23030303030303,44.9555555555556,0.0558139534883721,0,3.2,0.0888888888888889,4,1,10,2,1.71358210668869,0.416818154279985,207,0,750,0,"i_gpII"
"577",-0.107112763320942,0,40.1794871794872,0,3.11470985155196,38.8974358974359,0.032258064516129,0,3.28205128205128,0.205128205128205,39,1,8,19,1.93239308887517,0.614709481209456,182,0,663,0,"i_gpII"
"578",0.137781478782832,0,57.0666666666667,0,3.59393939393939,44.9111111111111,0.128342245989305,0,3.15555555555556,0.177777777777778,1,1,11,3,1.87028869375287,0.575598064028304,171,0,550,0,"i_gpII"
"579",0.0779979258774083,-0.345890410958905,50.0454545454545,0.0909090909090909,3.3276955602537,43.5951374207188,0.09375,0,3.72727272727273,0.681818181818182,44,2,3,3,2.93625007143969,1.86488639560134,210,4,744,1,"i_gpII"
"580",0.366768234099207,0,50.9767441860465,0,3.42746400885936,42.953488372093,0.152941176470588,0,3.3953488372093,0.0930232558139535,3,1,16,13,2.23755324367319,0.426165264632893,229,0,941,0,"i_gpII"
"581",0.102883772118378,0.428571428571429,42.7560975609756,0.024390243902439,3.13780487804878,40.8548780487805,0.0710900473933649,0,3.60975609756098,0.390243902439024,41,2,1,5,2.50876512233098,1.28214758862792,201,1,733,0,"i_gpII"
"582",0.227056386135842,0,55.3409090909091,0,3.57399577167019,43.9545454545455,0.0753768844221105,0,3.09090909090909,0.0909090909090909,5,1,18,9,1.7629017017826,0.421414109882971,189,0,694,0,"i_gpII"
"583",-0.0688821752265862,0,68.046511627907,0,4.24031007751938,0,0.0447761194029851,0,2.69767441860465,0,42,0,25,0,1.65522094225011,0,130,0,346,0,"i_gpII"
"584",-0.226449067784125,-1,49,0.0217391304347826,3.17777777777778,45.8705314009662,0.109489051094891,0,3.52173913043478,0.173913043478261,1,1,3,3,2.22849356626382,0.708812710761593,254,1,939,0,"i_gpII"
"585",-0.0646937972636274,0,50.9318181818182,0,3.36892177589852,43.8636363636364,0.0810810810810811,0,3.13636363636364,0.272727272727273,1,1,10,2,1.83747689864813,0.694283514357548,175,0,615,0,"i_gpII"
"586",-0.274691358024691,0,43.6578947368421,0,3.35988620199147,37.8947368421053,0.106508875739645,0,3.10526315789474,0.210526315789474,2,1,22,3,1.85690055161982,0.62202349555181,157,0,490,0,"i_gpII"
"587",-0.247105698391219,0,39.4857142857143,0,3.32268907563025,34.8857142857143,0.107142857142857,0,3.02857142857143,0.228571428571429,35,1,22,3,1.72329565053698,0.645605702181351,130,0,378,0,"i_gpII"
"588",0.1790211555452,-0.633610161211529,45.1428571428571,0.166666666666667,3.20209059233449,41.3890824622532,0.0995260663507109,0,3.80952380952381,0.761904761904762,42,2,3,3,2.83047953567206,1.83209228398843,197,7,703,4,"i_gpII"
"589",0.0730441683709287,-0.666666666666667,36.1282051282051,0.205128205128205,2.90148448043185,38.497975708502,0.116883116883117,0,3.74358974358974,0.41025641025641,1,1,15,15,2.24450145346999,1.22941896241891,213,4,791,3,"i_gpII"
"590",-0.0811932926501906,0,64.2380952380952,0,4.1335656213705,41.9523809523809,0.072463768115942,0,3.04761904761905,0.0952380952380952,1,1,9,9,2.35767952219644,0.431080537409042,197,0,823,0,"i_gpII"
"591",-0.013274336283186,-1,56.9574468085106,0.0425531914893617,3.47641073080481,46.7465309898242,0.107569721115538,0,3.4468085106383,0.340425531914894,46,2,3,3,2.50050873639657,0.961805271457542,233,2,878,0,"i_gpII"
"592",-0.0444602867456518,-0.564551422319474,46.65,0.2,3.39230769230769,39.5102564102564,0.0335195530726257,0,3.25,0.55,1,1,9,9,2.88008190766718,1.51826486659219,175,4,688,3,"i_gpII"
"593",-0.00370507595405706,-1,65.4901960784314,0.0392156862745098,3.61960784313725,50.7662745098039,0.0635593220338983,0,3.17647058823529,0.313725490196078,49,2,3,3,2.38080559771638,0.927150388630267,226,2,867,0,"i_gpII"
"594",-0.00997641937239253,0.421052631578947,46.9090909090909,0.0454545454545455,3.18181818181818,43.7293868921776,0.096,0,3.63636363636364,0.5,42,2,3,24,2.67712887763816,1.30294835607734,234,2,908,0,"i_gpII"
"595",-0.00130653266331667,-0.333333333333333,48.974358974359,0.102564102564103,3.57759784075574,38.697705802969,0.0494505494505494,0,3.23076923076923,0.41025641025641,1,1,13,9,2.70925838038012,1.14058961478953,176,2,689,1,"i_gpII"
"596",-0.253092577813248,0,59.1794871794872,0,4.11470985155196,0,0.0483870967741935,0,2.71794871794872,0,39,0,25,0,1.43175854235857,0,120,0,309,0,"i_gpII"
"597",-0.156850368850842,0,49.2888888888889,0,3.24040404040404,0,0.0530973451327434,0,3.33333333333333,0,2,0,11,0,1.85864075456917,0,218,0,794,0,"i_gpII"
"598",-0.165038484310242,0,48.625,0,3.06914893617021,0,0.0608108108108108,0,3.54166666666667,0,47,0,12,0,1.99955668845737,0,284,0,1169,0,"i_gpII"
"599",0.0844775662293907,0,73.7450980392157,0,3.94980392156863,50.9607843137255,0.0728155339805825,0,2.98039215686275,0.0784313725490196,5,1,25,27,1.60611576268252,0.392078423527843,196,0,623,0,"i_gpII"
"600",-0.223181368581962,0,48.175,0,3.47051282051282,39.9,0.0576923076923077,0,3.05,0.2,40,1,11,9,1.48410380451103,0.6076436202502,150,0,451,0,"i_gpII"
"601",-0.237623762376237,0,52.8888888888889,0,4.02222222222222,35.9444444444444,0.0521739130434783,0,2.77777777777778,0.111111111111111,36,1,1,24,1.37552298856235,0.464621368291446,111,0,280,0,"i_gpII"
"602",-0.208381265406738,-1,48.8205128205128,0.0256410256410256,3.56950067476383,38.8475033738192,0.0441176470588235,0,2.92307692307692,0.205128205128205,4,1,24,24,1.54553031921452,0.767068485911312,132,1,363,0,"i_gpII"
"603",0.0556485705914359,0,48.8541666666667,0,3.07890070921986,47.9583333333333,0.107491856677524,0,3.70833333333333,0.0833333333333333,48,1,5,36,2.11336510256453,0.403881873046918,285,0,1204,0,"i_gpII"
"604",0.108816790654258,0,55.8,0,3.27755102040816,49.88,0.115384615384615,0,3.56,0.24,50,1,25,26,1.83124804102424,0.656521445318632,264,0,1004,0,"i_gpII"
"605",-0.105691056910569,0,62.3181818181818,0,3.8985200845666,43.9545454545455,0.0458015267175573,0,2.72727272727273,0.0909090909090909,3,1,15,26,1.20779707913009,0.421414109882971,127,0,324,0,"i_gpII"
"606",0.0596207154485853,0,60.0833333333333,0,3.55673758865248,47.875,0.0533333333333333,0,3.25,0.25,3,1,25,26,1.66950113583465,0.668437364783192,217,0,794,0,"i_gpII"
"607",0.321102274828925,0,44.219512195122,0,3.2109756097561,41,0.087378640776699,0,3.36585365853659,0.0975609756097561,40,1,28,28,1.9073030378125,0.624695047554424,194,0,717,0,"i_gpII"
"608",-0.154069536160394,0,46.6046511627907,0,3.21926910299003,42.953488372093,0.0447761194029851,0,3.11627906976744,0.0930232558139535,43,1,20,5,1.82846933546668,0.426165264632893,195,0,709,0,"i_gpII"
"609",0.076063492063492,0,67.0208333333333,0,3.85195035460993,0,0.0745341614906832,0,2.83333333333333,0,3,0,15,0,1.24342241043828,0,153,0,427,0,"i_gpII"
"610",0.0152311947333567,-0.333333333333333,52.9487179487179,0.0256410256410256,3.78677462887989,38.7449392712551,0.136363636363636,0,3.28205128205128,0.41025641025641,1,1,9,34,2.16368007593201,0.938025606146642,160,1,529,0,"i_gpII"
"611",0.235064935064935,-0.166666666666667,36.725,0.675,2.88333333333333,38.9846153846154,0.0760869565217391,0.333333333333333,4.05,0.7,2,1,11,8,2.67897799112331,1.66717940830829,262,7,1167,6,"i_gpII"
"612",-0.0926451612903221,0,58.4285714285714,0,3.85017421602787,0,0.0408163265306122,0,2.76190476190476,0,41,0,25,0,1.47845542027241,0,143,0,426,0,"i_gpII"
"613",-0.0627004351066965,0,49.4791666666667,0,3.10549645390071,47.9583333333333,0.0337078651685393,0,3.29166666666667,0.0833333333333333,2,2,3,1,2.08294322588723,0.403881873046918,261,0,1171,0,"i_gpII"
"614",-0.219714686623012,0,49.95,0,3.56153846153846,39.95,0.0217391304347826,0,2.85,0.1,39,1,10,10,1.44204271070145,0.441442855726304,136,0,391,0,"i_gpII"
"615",-0.144205495818399,-0.500000000000001,52.2,0.025,3.67692307692308,39.8012820512821,0.0204081632653061,0,3.05,0.3,2,2,24,13,1.89398508103403,0.853349358823881,145,1,440,0,"i_gpII"
"616",-0.073949522741941,-0.333333333333333,43.8974358974359,0.0769230769230769,3.31039136302294,38.5425101214575,0,0,3.28205128205128,0.615384615384615,6,2,24,13,2.03842970973038,1.22722160773592,152,3,512,1,"i_gpII"
"617",-0.0963558187072673,1,39.4358974358974,0,3.07557354925776,38.9487179487179,0.0445544554455446,0,3.38461538461538,0.205128205128205,2,1,25,25,2.33526043420141,0.767068485911312,196,0,709,0,"i_gpII"
"618",0.172259215737476,1,62.6923076923077,0,3.45852187028658,51.8461538461538,0.10752688172043,0,3.5,0.384615384615385,1,1,26,28,2.07222528868336,0.973246964080549,259,0,975,0,"i_gpII"
